title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
【含礼盒】MANDU 高级男士钱包，全包装，多隔层，便捷优雅 HC5302-010,5303 黑色 + 纸袋,14.41,https://cf.shopee.vn/file/vn-11134207-820l4-mhcp0jxzx8gd4b,http://shopee.vn/product/11415016/29017841588,男士包袋,钱包,IVCN202603180068,420187646629,https://detail.1688.com/offer/803022984742.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.30124514.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P1,03-18发布,29017841588,14.41,,5
Mc JEANS（McJeans）男士单肩包，帆布斜挎包，黑色 M02Z093,黑色，无尺码,27,https://cf.shopee.co.th/file/th-11134207-7r990-lz5vdt6yau8111,http://shopee.co.th/product/33941930/27308393844,男士包袋,斜挎包和单肩包,IVCN202603180074,168367928644,https://detail.1688.com/offer/670048417411.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,03-18发布,27308393844,27,,1
Balo CAMELIA BRAND® 全球背包,灰色的,41.83,https://cf.shopee.vn/file/94f41099e46283699103960da78ea597,http://shopee.vn/product/233235070/7618653327,男士包袋,背包,IVCN202603180076,14123298144,https://detail.1688.com/offer/856561760372.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,03-18发布,7618653327,41.83,,2
Balo CAMELIA BRAND® 全球背包,海军蓝,41.73,https://cf.shopee.vn/file/c771a7880b60e9f1fa8b8b3a87054c49,http://shopee.vn/product/233235070/7618653327,男士包袋,背包,IVCN202603180076,70846748703,https://detail.1688.com/offer/856561760372.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,03-18发布,7618653327,41.83,,2
女士运动腰包跑步手机包男女户外防水迷你腰包带反光条,黑色的,2.09,https://cf.shopee.ph/file/sg-11134201-7rbka-m5jrjqweacao9d,http://shopee.ph/product/1446520638/25390915116,男士包袋,腰包和胸包,IVCN202603180079,168688766917,https://detail.1688.com/offer/778665482513.html,P1,03-18发布,25390915116,4.37,,2
女士运动腰包跑步手机包男女户外防水迷你腰包带反光条,粉色的,4.37,https://cf.shopee.ph/file/sg-11134201-7rbly-m5jrjrhhiaio9c,http://shopee.ph/product/1446520638/25390915116,男士包袋,腰包和胸包,IVCN202603180079,168688766918,https://detail.1688.com/offer/778665482513.html,P1,03-18发布,25390915116,4.37,,2
【TH配送】ROCKBROS 轻巧便携多功能卡包，带隔层收纳空间，可作卡套、银行身份证卡套（多种颜色可选）,黑色的,10.98,https://cf.shopee.co.th/file/sg-11134201-7rdyt-lz5wqimofqes1e,http://shopee.co.th/product/66845735/28708406724,男士包袋,钱包,IVCN202603180082,148753406512,https://detail.1688.com/offer/834432306328.html?spm=a26352.b28411319/2508.0.0,P1,03-18发布,28708406724,11.58,,5
【TH配送】ROCKBROS 轻巧便携多功能卡包，带隔层收纳空间，可作卡套、银行身份证卡套（多种颜色可选）,军绿色,9.66,https://cf.shopee.co.th/file/sg-11134201-7rdxk-lz5wqkkbj06i01,http://shopee.co.th/product/66845735/28708406724,男士包袋,钱包,IVCN202603180082,148753406513,https://detail.1688.com/offer/834432306328.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i24&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,03-18发布,28708406724,11.58,,5
【TH配送】ROCKBROS 轻巧便携多功能卡包，带隔层收纳空间，可作卡套、银行身份证卡套（多种颜色可选）,卡其色,10.56,https://cf.shopee.co.th/file/sg-11134201-7rdvg-lz5wqlw1l5hi41,http://shopee.co.th/product/66845735/28708406724,男士包袋,钱包,IVCN202603180082,226670078361,https://detail.1688.com/offer/834432306328.html?spm=a26352.b28411319/2508.0.0,P1,03-18发布,28708406724,11.58,,5
【TH配送】ROCKBROS 轻巧便携多功能卡包，带隔层收纳空间，可作卡套、银行身份证卡套（多种颜色可选）,白色的,11.42,https://cf.shopee.co.th/file/sg-11134201-7rdx5-lz5wqn0jxvvue1,http://shopee.co.th/product/66845735/28708406724,男士包袋,钱包,IVCN202603180082,226670078362,https://detail.1688.com/offer/834432306328.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,03-18发布,28708406724,11.58,,5
【TH配送】ROCKBROS 轻巧便携多功能卡包，带隔层收纳空间，可作卡套、银行身份证卡套（多种颜色可选）,浅蓝色,11.58,https://cf.shopee.co.th/file/sg-11134201-7rdy1-lz5wqp4ux12v22,http://shopee.co.th/product/66845735/28708406724,男士包袋,钱包,IVCN202603180082,226670078363,https://detail.1688.com/offer/834432306328.html?spm=a26352.b28411319/2508.0.0,P1,03-18发布,28708406724,11.58,,5
正品高端压纹AMOUR男士真皮钱包 | Under Thinker,AMOUR 水平钱包,12,https://cf.shopee.vn/file/vn-11134207-7r98o-lp4h3gl1sbx710,http://shopee.vn/product/1056101501/25801842404,男士包袋,钱包,IVCN202603180088,235886899567,https://detail.1688.com/offer/533781954286.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2107d64617440191414183860e14e2&token=HZjxLn8BcDFlWFNuuKV4a85rXPOPpmBd61baj52v10IFW6JTbWPArfCOQQDdnI53,P1,03-18发布,25801842404,12,,2
正品高端压纹AMOUR男士真皮钱包 | Under Thinker,RIONA 立式钱包,12,https://cf.shopee.vn/file/vn-11134207-7r98o-lp4h3gl1tqhnad,http://shopee.vn/product/1056101501/25801842404,男士包袋,钱包,IVCN202603180088,235886899568,https://detail.1688.com/offer/533781954286.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2107d64617440191414183860e14e2&token=HZjxLn8BcDFlWFNuuKV4a85rXPOPpmBd61baj52v10IFW6JTbWPArfCOQQDdnI53,P1,03-18发布,25801842404,12,,2
适用于 iPhone/三星的通用磁吸卡包，带卡套、Magsafe 磁吸支架,灰白色，添加自定义名称,10,https://cf.shopee.com.my/file/sg-11134202-7reo5-m299wi55x26b9a,http://shopee.com.my/product/742492399/28916716023,男士包袋,钱包,IVCN202603180091,195531170989,https://detail.1688.com/offer/758500723929.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i12&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P1,03-18发布,28916716023,10,,1
男士钱包，100% 真皮材质，全包式设计，带卡槽,男士钱包，100% 真皮材质，全包式设计，带卡槽,15.95,https://cf.shopee.com.br/file/br-11134207-7r98o-m825zotgbfn5c6,http://shopee.com.br/product/441943857/11962612541,男士包袋,钱包,IVCN202603180093,103303930630,https://detail.1688.com/offer/709101445619.html?spm=a26352.b28411319.offerlist.11.8c221e62xjZquI,P1,03-18发布,11962612541,15.95,,1
Baellerry 热销！男女迷你证件卡夹商务超薄信用卡夹收纳包,粉色的,2.61,https://cf.shopee.ph/file/ph-11134207-7r98w-lz739y87xvcu58,http://shopee.ph/product/176051038/6357675061,男士包袋,钱包,IVCN202603180095,251425591210,https://detail.1688.com/offer/662825684145.html?spm=a26352.b28411319.offerlist.12.1eba1e62ZfuFNP&cosite=-&tracelog=p4p&_p_isad=1&clickid=aeafde30c3ea4ea08d2bab346c817684&sessionid=e32e117f1aa19119a8662267bc502e00,P1,03-18发布,6357675061,2.61,,2
Baellerry 热销！男女迷你证件卡夹商务超薄信用卡夹收纳包,红色的,2.09,https://cf.shopee.ph/file/b85676e38944eb5c1060a38066c64679,http://shopee.ph/product/176051038/6357675061,男士包袋,钱包,IVCN202603180095,71413784753,https://detail.1688.com/offer/662825684145.html?spm=a26352.b28411319.offerlist.12.1eba1e62ZfuFNP&cosite=-&tracelog=p4p&_p_isad=1&clickid=aeafde30c3ea4ea08d2bab346c817684&sessionid=e32e117f1aa19119a8662267bc502e00,P1,03-18发布,6357675061,2.61,,2
19个旅行真空收纳袋，带可充电电动泵，节省空间的真空密封袋，适用于行李、衣物和毯子。,10 件套（3S+3M+3L+泵）,35.38,https://cf.shopee.com.my/file/sg-11134201-8227z-mhd31hx51yxba3,http://shopee.com.my/product/1482748688/53251939227,旅行与行李,旅行配件,IVCN202603180098,405189406080,https://detail.1688.com/offer/951425777052.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517689632518357645e0ec3&token=xC1%2BcSIA1yG%2B%2BUUsgxfwJpBbdOlW1TbqDEgw1LM%2Bw1IeYqnLkGFkddxxesSyMbwM,P0,03-18发布,53251939227,40.85,,2
19个旅行真空收纳袋，带可充电电动泵，节省空间的真空密封袋，适用于行李、衣物和毯子。,13 件套（4S+4M+4L+泵）,40.85,https://cf.shopee.com.my/file/sg-11134201-82286-mhd31igpx9n19b,http://shopee.com.my/product/1482748688/53251939227,旅行与行李,旅行配件,IVCN202603180098,405189406081,https://detail.1688.com/offer/951425777052.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517689632518357645e0ec3&token=xC1%2BcSIA1yG%2B%2BUUsgxfwJpBbdOlW1TbqDEgw1LM%2Bw1IeYqnLkGFkddxxesSyMbwM,P0,03-18发布,53251939227,40.85,,2
Mc JEANS（McJeans）男士单肩包，帆布斜挎包，黑色 M02Z092,黑色，无尺码,7.5,https://cf.shopee.co.th/file/th-11134207-7r992-m08a1quodsd411,http://shopee.co.th/product/33941930/27608387236,男士包袋,腰包和胸包,IVCN202603180101,246414634462,https://detail.1688.com/offer/557806006034.html,P1,03-18发布,27608387236,7.5,,1
女士健身训练运动包 黑色 HT2447,黑色，NS INT,34,https://cf.shopee.ph/file/sg-11134201-7rd6w-lvkzuw1ptpib06,http://shopee.ph/product/319506484/29300587495,旅行与行李,旅行包,IVCN202603180103,137930228384,https://detail.1688.com/offer/844476923936.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i78&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,03-18发布,29300587495,34,,1
adidas Lifestyle Linear Duffel 中号男女通用黑色 JD9555,黑色，NS INT,29.48,https://cf.shopee.ph/file/sg-11134201-7rdwn-mcpl0iyja34k1a,http://shopee.ph/product/319506484/28367758562,旅行与行李,旅行包,IVCN202603180105,197980058472,https://detail.1688.com/offer/983709212542.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,03-18发布,28367758562,29.48,,1
MOAOCAT 碳纤维男士铝合金防盗RFID信用卡夹钱包 | 卡槽便携 | 自动弹出式 104号,杏,21.35,https://cf.shopee.ph/file/sg-11134201-7req7-m8iverh09qjrdd,http://shopee.ph/product/400648985/24543975523,男士包袋,钱包,IVCN202603180107,234095250219,https://detail.1688.com/offer/774164510314.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,03-18发布,24543975523,21.35,,1
运动背包，可用于健身房收纳，大容量旅行包。,蓝色的,11.56,https://cf.shopee.com.br/file/sg-11134201-7ra1l-mbe2qi1h8i6bf5,http://shopee.com.br/product/391739739/22292597175,旅行与行李,旅行包,IVCN202603180109,209590518724,https://detail.1688.com/offer/675526705580.html?spm=a26352.b28411319.offerlist.26.1f321e6241RJEu,P1,03-18发布,22292597175,11.56,,2
运动背包，可用于健身房收纳，大容量旅行包。,灰色的,10.81,https://cf.shopee.com.br/file/sg-11134201-7ra1x-mbe2qkxszvdc01,http://shopee.com.br/product/391739739/22292597175,旅行与行李,旅行包,IVCN202603180109,209590518725,https://detail.1688.com/offer/936840774890.html?spm=a26352.b28411319/2508.0.0,P1,03-18发布,22292597175,11.56,,2
BAGSMART 旅行背包，15.6 英寸，38 升，防水，快速取用笔记本电脑背包，适合旅行。,绿色-28升,46,https://cf.shopee.co.th/file/cn-11134207-820l4-me8adik5t2px0b,http://shopee.co.th/product/1234437965/27904601733,男士包袋,笔记本电脑包,IVCN202603180112,256145678766,https://detail.1688.com/offer/918930627173.html?spm=a26352.b28411319.offerlist.12.39851e62DE5gk4,P1,03-18发布,27904601733,46,,6
BAGSMART 旅行背包，15.6 英寸，38 升，防水，快速取用笔记本电脑背包，适合旅行。,黑色-28升,46,https://cf.shopee.co.th/file/cn-11134207-820l4-me8adkx2fmyt72,http://shopee.co.th/product/1234437965/27904601733,男士包袋,笔记本电脑包,IVCN202603180112,256145678767,https://detail.1688.com/offer/918930627173.html?spm=a26352.b28411319.offerlist.11.1b431e62ja0EXI,P1,03-18发布,27904601733,46,,6
BAGSMART 旅行背包，15.6 英寸，38 升，防水，快速取用笔记本电脑背包，适合旅行。,深蓝色-28升,45,https://cf.shopee.co.th/file/cn-11134207-820l4-me8adzjw4l4ze2,http://shopee.co.th/product/1234437965/27904601733,男士包袋,笔记本电脑包,IVCN202603180112,257171386249,https://detail.1688.com/offer/895667010517.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,03-18发布,27904601733,46,,6
BAGSMART 旅行背包，15.6 英寸，38 升，防水，快速取用笔记本电脑背包，适合旅行。,绿色-38L,44,https://cf.shopee.co.th/file/cn-11134207-820l4-me8aeqve1qtca3,http://shopee.co.th/product/1234437965/27904601733,男士包袋,笔记本电脑包,IVCN202603180112,257171386252,https://detail.1688.com/offer/893601565911.html?spm=a26352.b28411319/2508.0.0,P1,03-18发布,27904601733,46,,6
BAGSMART 旅行背包，15.6 英寸，38 升，防水，快速取用笔记本电脑背包，适合旅行。,深蓝色-38升,45,https://cf.shopee.co.th/file/cn-11134207-820l4-me8af02fesqv7c,http://shopee.co.th/product/1234437965/27904601733,男士包袋,笔记本电脑包,IVCN202603180112,257171386253,https://detail.1688.com/offer/895667010517.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,03-18发布,27904601733,46,,6
BAGSMART 旅行背包，15.6 英寸，38 升，防水，快速取用笔记本电脑背包，适合旅行。,灰绿色 - 38升,44,https://cf.shopee.co.th/file/cn-11134207-820l4-me8af6dve4920a,http://shopee.co.th/product/1234437965/27904601733,男士包袋,笔记本电脑包,IVCN202603180112,260114531401,https://detail.1688.com/offer/897031146398.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,03-18发布,27904601733,46,,6
透明PVC行李箱保护套，适用于旅行箱 | 行李包套，尺寸：18、20、22、24、28英寸,升级版（M2-黑色），28 英寸,17,https://cf.shopee.com.my/file/sg-11134202-7rd4q-lwd5uzvrkc0h61,http://shopee.com.my/product/193507/1864004283,旅行与行李,旅行配件,IVCN202603180119,212103198591,https://detail.1688.com/offer/572207190437.html,P1,03-18发布,1864004283,31,,3
透明PVC行李箱保护套，适用于旅行箱 | 行李包套，尺寸：18、20、22、24、28英寸,升级版（M2-灰色），24 英寸,14.98,https://cf.shopee.com.my/file/sg-11134202-7rd4e-lwd5uw255q6p6d,http://shopee.com.my/product/193507/1864004283,旅行与行李,旅行配件,IVCN202603180119,3208047344,https://detail.1688.com/offer/572207190437.html,P1,03-18发布,1864004283,31,,3
透明PVC行李箱保护套，适用于旅行箱 | 行李包套，尺寸：18、20、22、24、28英寸,高级拉链（M3），26 英寸,31,https://cf.shopee.com.my/file/sg-11134202-7rd5v-lwd5v2mjjsu36a,http://shopee.com.my/product/193507/1864004283,旅行与行李,旅行配件,IVCN202603180119,4118400983,https://detail.1688.com/offer/570273922651.html,P1,03-18发布,1864004283,31,,3
David Jones Paris 男士腰包 涤纶,黑色的,16.15,https://cf.shopee.com.my/file/8679f494a4e28dc14ebbf6f14601c139,http://shopee.com.my/product/14372828/2968199662,男士包袋,腰包和胸包,IVCN202603180123,55950336797,https://detail.1688.com/offer/627202134291.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,03-18发布,2968199662,16.15,,1
美国旅行者科技装备笔记本电脑背包，17英寸笔记本电脑背包。,森林/绿色,42,https://cf.shopee.co.th/file/th-11134207-23030-4t2qq4xi4xov23,http://shopee.co.th/product/22071610/2270417428,男士包袋,笔记本电脑包,IVCN202603180125,127495081042,https://detail.1688.com/offer/562677810307.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,03-18发布,2270417428,42,,4
美国旅行者科技装备笔记本电脑背包，17英寸笔记本电脑背包。,蓝绿色/蓝色,42,https://cf.shopee.co.th/file/th-11134207-7ra0k-mc8zzhzf7jjz22,http://shopee.co.th/product/22071610/2270417428,男士包袋,笔记本电脑包,IVCN202603180125,233133396838,https://detail.1688.com/offer/562677810307.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,03-18发布,2270417428,42,,4
美国旅行者科技装备笔记本电脑背包，17英寸笔记本电脑背包。,黑色/石墨灰,42,https://cf.shopee.co.th/file/th-11134207-7ra0o-mc8zw8bdeghfb6,http://shopee.co.th/product/22071610/2270417428,男士包袋,笔记本电脑包,IVCN202603180125,233133396839,https://detail.1688.com/offer/562677810307.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,03-18发布,2270417428,42,,4
美国旅行者科技装备笔记本电脑背包，17英寸笔记本电脑背包。,黑色的,42,https://cf.shopee.co.th/file/0c355ee62bf55fb2d7d89506e74ea3d1,http://shopee.co.th/product/22071610/2270417428,男士包袋,笔记本电脑包,IVCN202603180125,4362736640,https://detail.1688.com/offer/562677810307.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,03-18发布,2270417428,42,,4
小巧的斜挎包/单肩包，时尚休闲的男士包款，适合作为男士生日礼物、情人节礼物、父亲节礼物。,X03+Q17-H+S01-BK,28.06,https://cf.shopee.co.th/file/th-11134207-81ztq-mgng816f7ztb59,http://shopee.co.th/product/415592893/48200815792,男士包袋,斜挎包和单肩包,IVCN202603180130,272124017982,"https://detail.1688.com/offer/700985491204.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/948078765664.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/722635378598.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982",P1,03-18发布,48200815792,28.06,,2
小巧的斜挎包/单肩包，时尚休闲的男士包款，适合作为男士生日礼物、情人节礼物、父亲节礼物。,X03+Q17-H+S02-BK,20.05,https://cf.shopee.co.th/file/th-11134207-81ztg-mgng8bgsye4sc2,http://shopee.co.th/product/415592893/48200815792,男士包袋,斜挎包和单肩包,IVCN202603180130,272124017985,"https://detail.1688.com/offer/700985491204.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/948078765664.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/722635378598.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982",P1,03-18发布,48200815792,28.06,,2
